subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
27143843,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150504_-61--40_10-24.jpeg"",""id"":""800""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1dfe4a3b-0d59-4017-bf43-c4047980ccc9.jpeg""}",1,,,2018-10-28 12:10:55 UTC,2018-10-28 12:10:55 UTC
27143844,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150505_-61--40_10-24.jpeg"",""id"":""801""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0d0b7e87-5dd3-430a-b787-160efd5f7298.jpeg""}",1,,,2018-10-28 12:10:56 UTC,2018-10-28 12:10:56 UTC
27143845,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150506_-61--40_10-24.jpeg"",""id"":""802""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6ec5a2c9-0be3-428f-bba6-19c0c8e023b8.jpeg""}",1,,,2018-10-28 12:10:57 UTC,2018-10-28 12:10:57 UTC
27143846,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150507_-61--40_10-24.jpeg"",""id"":""803""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/363879ef-1ab9-47c5-9406-f250087bcd1c.jpeg""}",2,,,2018-10-28 12:10:59 UTC,2018-10-28 12:10:59 UTC
27143847,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150508_-61--40_10-24.jpeg"",""id"":""804""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4e1c7846-4d88-4ea8-8521-716654a73a6c.jpeg""}",1,,,2018-10-28 12:11:00 UTC,2018-10-28 12:11:00 UTC
27143848,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150509_-61--40_10-24.jpeg"",""id"":""805""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/51c8fafe-2c0c-4990-8cbd-d6dd495170da.jpeg""}",4,2018-11-02 13:45:27 UTC,classification_count,2018-10-28 12:11:02 UTC,2018-10-28 12:11:02 UTC
27143849,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150510_-61--40_10-24.jpeg"",""id"":""806""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/22a57667-7127-48e2-b0fd-1285e8a183d8.jpeg""}",4,2018-11-02 13:56:33 UTC,classification_count,2018-10-28 12:11:03 UTC,2018-10-28 12:11:03 UTC
27143850,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150511_-61--40_10-24.jpeg"",""id"":""807""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6a63e4c2-14f3-4aba-97ae-b23e8c650d7f.jpeg""}",4,2018-11-02 13:48:34 UTC,classification_count,2018-10-28 12:11:04 UTC,2018-10-28 12:11:04 UTC
27143851,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150512_-61--40_10-24.jpeg"",""id"":""808""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/aa21d77d-9b8e-47a5-a75a-d24d4b3881c4.jpeg""}",1,,,2018-10-28 12:11:06 UTC,2018-10-28 12:11:06 UTC
27143852,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150513_-61--40_10-24.jpeg"",""id"":""809""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f30c145f-3901-48b5-a015-ae182900c241.jpeg""}",2,,,2018-10-28 12:11:07 UTC,2018-10-28 12:11:07 UTC
27143853,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150514_-61--40_10-24.jpeg"",""id"":""810""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/907a9484-cef1-443d-891b-769ecfd29d36.jpeg""}",3,,,2018-10-28 12:11:09 UTC,2018-10-28 12:11:09 UTC
27143854,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150515_-61--40_10-24.jpeg"",""id"":""811""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fa875cec-3d75-404e-a694-fe296c741de5.jpeg""}",1,,,2018-10-28 12:11:10 UTC,2018-10-28 12:11:10 UTC
27143855,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150516_-61--40_10-24.jpeg"",""id"":""812""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1675b24a-3d3e-4edc-91d1-c6c0c59bb87c.jpeg""}",3,,,2018-10-28 12:11:11 UTC,2018-10-28 12:11:11 UTC
27143856,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150517_-61--40_10-24.jpeg"",""id"":""813""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c5b22122-38f3-424f-82bb-08020c7556fe.jpeg""}",4,2018-11-02 18:55:05 UTC,classification_count,2018-10-28 12:11:13 UTC,2018-10-28 12:11:13 UTC
27143857,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150518_-61--40_10-24.jpeg"",""id"":""814""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/206eb153-672a-4e03-bf3e-8f1b662a300e.jpeg""}",2,,,2018-10-28 12:11:14 UTC,2018-10-28 12:11:14 UTC
27143858,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150519_-61--40_10-24.jpeg"",""id"":""815""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/128430f5-83e1-4cfd-a8c3-7f9e45105fbd.jpeg""}",1,,,2018-10-28 12:11:15 UTC,2018-10-28 12:11:15 UTC
27143859,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150520_-61--40_10-24.jpeg"",""id"":""816""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5912a953-cd9e-4a48-9547-c12cc49d312d.jpeg""}",2,,,2018-10-28 12:11:16 UTC,2018-10-28 12:11:16 UTC
27143860,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150521_-61--40_10-24.jpeg"",""id"":""817""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5685e636-7795-4b38-83c1-5b2310519ad7.jpeg""}",4,2018-11-02 13:42:33 UTC,classification_count,2018-10-28 12:11:18 UTC,2018-10-28 12:11:18 UTC
27143861,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150522_-61--40_10-24.jpeg"",""id"":""818""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/10262c9a-4d9a-466f-81eb-393cc87417ea.jpeg""}",2,,,2018-10-28 12:11:19 UTC,2018-10-28 12:11:19 UTC
27143862,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150523_-61--40_10-24.jpeg"",""id"":""819""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b407ca97-3a09-4d76-958b-e59a0dcdd9c6.jpeg""}",2,,,2018-10-28 12:11:21 UTC,2018-10-28 12:11:21 UTC
27143863,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150524_-61--40_10-24.jpeg"",""id"":""820""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f602bb64-65e4-4e10-828d-f80dbd89681d.jpeg""}",3,,,2018-10-28 12:11:22 UTC,2018-10-28 12:11:22 UTC
27143864,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150525_-61--40_10-24.jpeg"",""id"":""821""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1fe0836c-b1e6-4ac6-9f0c-07ea2b7ab503.jpeg""}",1,,,2018-10-28 12:11:24 UTC,2018-10-28 12:11:24 UTC
27143865,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150526_-61--40_10-24.jpeg"",""id"":""822""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dd2928c6-c288-4d61-8890-5af7b0c3318d.jpeg""}",1,,,2018-10-28 12:11:25 UTC,2018-10-28 12:11:25 UTC
27143866,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150527_-61--40_10-24.jpeg"",""id"":""823""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b4845d65-d34d-4b06-b60f-9130df464b61.jpeg""}",2,,,2018-10-28 12:11:26 UTC,2018-10-28 12:11:26 UTC
27143867,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150528_-61--40_10-24.jpeg"",""id"":""824""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/227fa1ee-5b37-4af4-9048-62c8efa43cf2.jpeg""}",4,2018-11-02 15:08:30 UTC,classification_count,2018-10-28 12:11:28 UTC,2018-10-28 12:11:28 UTC
27143868,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150529_-61--40_10-24.jpeg"",""id"":""825""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9d2b0fdb-29dd-46be-be68-71af386556a9.jpeg""}",0,,,2018-10-28 12:11:29 UTC,2018-10-28 12:11:29 UTC
27143869,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150530_-61--40_10-24.jpeg"",""id"":""826""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/80295af1-c8d2-441c-92fa-54adb39b2d4c.jpeg""}",2,,,2018-10-28 12:11:30 UTC,2018-10-28 12:11:30 UTC
27143870,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20150531_-61--40_10-24.jpeg"",""id"":""827""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/84e123fb-5c83-4bdf-a09c-b61b51ff795d.jpeg""}",4,2018-11-02 14:17:40 UTC,classification_count,2018-10-28 12:11:32 UTC,2018-10-28 12:11:32 UTC
27143871,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160301_-61--40_10-24.jpeg"",""id"":""828""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9dcf1b92-aea6-42b5-9f81-92f67be56e3d.jpeg""}",1,,,2018-10-28 12:11:33 UTC,2018-10-28 12:11:33 UTC
27143872,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160302_-61--40_10-24.jpeg"",""id"":""829""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/290cb636-600e-406b-be0c-0bcab4e537ac.jpeg""}",2,,,2018-10-28 12:11:35 UTC,2018-10-28 12:11:35 UTC
27143873,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160303_-61--40_10-24.jpeg"",""id"":""830""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c58754ae-197c-4ed6-accd-bd64c37a5aa4.jpeg""}",4,2018-11-02 15:44:56 UTC,classification_count,2018-10-28 12:11:36 UTC,2018-10-28 12:11:36 UTC
27143874,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160304_-61--40_10-24.jpeg"",""id"":""831""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8eca3c2f-53e4-4a6f-95a1-8dea51556215.jpeg""}",0,,,2018-10-28 12:11:37 UTC,2018-10-28 12:11:37 UTC
27143875,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160305_-61--40_10-24.jpeg"",""id"":""832""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/79d2a032-4700-4b88-8607-46da970c84f3.jpeg""}",4,2018-11-02 14:20:51 UTC,classification_count,2018-10-28 12:11:39 UTC,2018-10-28 12:11:39 UTC
27143876,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160306_-61--40_10-24.jpeg"",""id"":""833""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c41c0dde-012f-435c-bddd-2739636be648.jpeg""}",2,,,2018-10-28 12:11:40 UTC,2018-10-28 12:11:40 UTC
27143877,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160307_-61--40_10-24.jpeg"",""id"":""834""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/393eafa5-b470-4d30-ae18-87db84ce027f.jpeg""}",0,,,2018-10-28 12:11:41 UTC,2018-10-28 12:11:41 UTC
27143878,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160308_-61--40_10-24.jpeg"",""id"":""835""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/74fcf261-8bec-41fd-b4dc-cc09a427262a.jpeg""}",3,,,2018-10-28 12:11:43 UTC,2018-10-28 12:11:43 UTC
27143879,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160309_-61--40_10-24.jpeg"",""id"":""836""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/01838465-82dd-4016-bff1-6c86d289ef39.jpeg""}",4,2018-11-02 14:08:40 UTC,classification_count,2018-10-28 12:11:44 UTC,2018-10-28 12:11:44 UTC
27143880,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160310_-61--40_10-24.jpeg"",""id"":""837""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d445c54a-7372-4dac-a905-fed3e394cd6e.jpeg""}",2,,,2018-10-28 12:11:46 UTC,2018-10-28 12:11:46 UTC
27143881,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160311_-61--40_10-24.jpeg"",""id"":""838""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/20fade78-fc35-4fd7-9b9c-244d166ec3d6.jpeg""}",1,,,2018-10-28 12:11:47 UTC,2018-10-28 12:11:47 UTC
27143882,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160312_-61--40_10-24.jpeg"",""id"":""839""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2f4665fe-f914-4c11-b7b9-75d9f2effdf9.jpeg""}",0,,,2018-10-28 12:11:48 UTC,2018-10-28 12:11:48 UTC
27143883,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160313_-61--40_10-24.jpeg"",""id"":""840""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dc435f8f-5f12-40c5-838e-4c8ecbaf6595.jpeg""}",2,,,2018-10-28 12:11:50 UTC,2018-10-28 12:11:50 UTC
27143884,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160314_-61--40_10-24.jpeg"",""id"":""841""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2d41447e-cc59-4cf7-8db1-7ce485b7a5ac.jpeg""}",2,,,2018-10-28 12:11:51 UTC,2018-10-28 12:11:51 UTC
27143885,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160315_-61--40_10-24.jpeg"",""id"":""842""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2a4656b1-5f4c-4032-9800-4fa00d2fd169.jpeg""}",3,,,2018-10-28 12:11:52 UTC,2018-10-28 12:11:52 UTC
27143886,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160316_-61--40_10-24.jpeg"",""id"":""843""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cb5c5b57-a2e9-4566-8485-8e2a7e083486.jpeg""}",2,,,2018-10-28 12:11:54 UTC,2018-10-28 12:11:54 UTC
27143887,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160317_-61--40_10-24.jpeg"",""id"":""844""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c72d3fb2-9cd0-48d9-8dcd-a974babe1469.jpeg""}",3,,,2018-10-28 12:11:55 UTC,2018-10-28 12:11:55 UTC
27143888,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160318_-61--40_10-24.jpeg"",""id"":""845""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/39e1fcc5-0d44-4e79-abc3-3b180e89f063.jpeg""}",1,,,2018-10-28 12:11:56 UTC,2018-10-28 12:11:56 UTC
27143889,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160319_-61--40_10-24.jpeg"",""id"":""846""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd96e21b-3fc5-495e-9f1f-79633aa68a70.jpeg""}",1,,,2018-10-28 12:11:58 UTC,2018-10-28 12:11:58 UTC
27143890,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160320_-61--40_10-24.jpeg"",""id"":""847""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/36e5d3fe-7f91-4774-aa7c-276b1bebac92.jpeg""}",4,2018-11-02 14:35:13 UTC,classification_count,2018-10-28 12:12:00 UTC,2018-10-28 12:12:00 UTC
27143891,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160321_-61--40_10-24.jpeg"",""id"":""848""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/48c106fd-e0da-4fc4-9d7d-4d277bb88d13.jpeg""}",2,,,2018-10-28 12:12:02 UTC,2018-10-28 12:12:02 UTC
27143892,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160322_-61--40_10-24.jpeg"",""id"":""849""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/39b11e78-fd3b-4ffa-912d-f793e5a81f56.jpeg""}",0,,,2018-10-28 12:12:03 UTC,2018-10-28 12:12:03 UTC
27143893,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160323_-61--40_10-24.jpeg"",""id"":""850""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5cdc9f24-2c35-4289-9457-e40876198199.jpeg""}",4,2018-11-02 14:11:24 UTC,classification_count,2018-10-28 12:12:05 UTC,2018-10-28 12:12:05 UTC
27143894,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160324_-61--40_10-24.jpeg"",""id"":""851""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c5919cc5-a48c-483e-a4ec-84d0b9af092a.jpeg""}",3,,,2018-10-28 12:12:06 UTC,2018-10-28 12:12:06 UTC
27143895,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160325_-61--40_10-24.jpeg"",""id"":""852""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7a2f3b48-f9d7-424c-8df4-09b7480db8c1.jpeg""}",1,,,2018-10-28 12:12:08 UTC,2018-10-28 12:12:08 UTC
27143896,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160326_-61--40_10-24.jpeg"",""id"":""853""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bf483efe-9cc1-4e0e-bb0e-d1a131850747.jpeg""}",1,,,2018-10-28 12:12:09 UTC,2018-10-28 12:12:09 UTC
27143897,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160327_-61--40_10-24.jpeg"",""id"":""854""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd56e322-6c36-4c75-8fcf-6159b7826a97.jpeg""}",1,,,2018-10-28 12:12:11 UTC,2018-10-28 12:12:11 UTC
27143898,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160328_-61--40_10-24.jpeg"",""id"":""855""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dac21125-4b0e-41c9-b380-de9e95e94950.jpeg""}",2,,,2018-10-28 12:12:12 UTC,2018-10-28 12:12:12 UTC
27143899,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160329_-61--40_10-24.jpeg"",""id"":""856""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6343988a-3b91-4ead-93f8-6249185a0074.jpeg""}",2,,,2018-10-28 12:12:13 UTC,2018-10-28 12:12:13 UTC
27143900,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160330_-61--40_10-24.jpeg"",""id"":""857""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6d0527f3-0cb1-424a-ab48-f9d442c3b7f1.jpeg""}",1,,,2018-10-28 12:12:14 UTC,2018-10-28 12:12:14 UTC
27143901,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160331_-61--40_10-24.jpeg"",""id"":""858""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7da9271c-cd89-45d3-ba09-99968891be99.jpeg""}",2,,,2018-10-28 12:12:16 UTC,2018-10-28 12:12:16 UTC
27143902,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160401_-61--40_10-24.jpeg"",""id"":""859""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/87c818e5-4a53-40e4-88b7-2625b1687f7a.jpeg""}",0,,,2018-10-28 12:12:17 UTC,2018-10-28 12:12:17 UTC
27143903,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160402_-61--40_10-24.jpeg"",""id"":""860""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/630891dd-4055-4f07-b5d6-4398c3fd3c4b.jpeg""}",4,2018-11-02 14:43:40 UTC,classification_count,2018-10-28 12:12:18 UTC,2018-10-28 12:12:18 UTC
27143904,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160403_-61--40_10-24.jpeg"",""id"":""861""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ccf57d93-c610-4437-bbaf-82315006e944.jpeg""}",1,,,2018-10-28 12:12:20 UTC,2018-10-28 12:12:20 UTC
27143905,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160404_-61--40_10-24.jpeg"",""id"":""862""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/53867e85-989c-48ed-bd1d-e349962c0369.jpeg""}",1,,,2018-10-28 12:12:21 UTC,2018-10-28 12:12:21 UTC
27143906,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160405_-61--40_10-24.jpeg"",""id"":""863""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b5f54e93-a250-42bf-9307-574e3d6ee9d8.jpeg""}",2,,,2018-10-28 12:12:22 UTC,2018-10-28 12:12:22 UTC
27143907,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160406_-61--40_10-24.jpeg"",""id"":""864""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fa7f89b4-b926-45b5-ae89-8b050761a1a5.jpeg""}",1,,,2018-10-28 12:12:24 UTC,2018-10-28 12:12:24 UTC
27143908,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160407_-61--40_10-24.jpeg"",""id"":""865""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/eb728abd-6ea3-4b1c-a99f-00285a32b8a4.jpeg""}",3,,,2018-10-28 12:12:25 UTC,2018-10-28 12:12:25 UTC
27143909,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160408_-61--40_10-24.jpeg"",""id"":""866""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d870c6fa-de24-447c-86e4-fdaa53ee01ff.jpeg""}",0,,,2018-10-28 12:12:26 UTC,2018-10-28 12:12:26 UTC
27143910,7699,8073,60814,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Terra/Terra_CorrectedReflectance20160409_-61--40_10-24.jpeg"",""id"":""867""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d20a6c92-8197-485f-b75b-0e5cc8b6d1b8.jpeg""}",3,,,2018-10-28 12:12:28 UTC,2018-10-28 12:12:28 UTC
